fact_key,brand,preview,has_grades,existing_grades,has_subjects,existing_subjects,has_formats,existing_formats,has_products,existing_products,has_is_positive_statement,needs_manual_audit,audit_reason,proposed_grades,proposed_subjects,proposed_formats,proposed_products,proposed_is_positive
licenses.nou_unpk_mfti.holder,manager_only,"УНПК: nou unpk mfti , holder — НОУ УНПК МФТИ.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.nou_unpk_mfti.number,manager_only,"УНПК: nou unpk mfti , number — 50Л01 №0000547.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
lvsh_mendeleevo_2026.availability_2026.client_safe_text,manager_only,По ЛВШ УНПК места уже почти распроданы; запись сейчас только через живого сотруд,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.availability_2026.confirmed_by_dmitry,manager_only,УНПК: ЛВШ Менделеево — 2026-05-22.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.availability_2026.route_policy,manager_only,УНПК: ЛВШ Менделеево — draft for manager.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.booking_policy.bot_must_not_say_note_internal,manager_only,УНПК: ЛВШ Менделеево — Бот не говорит «места есть» и не пишет «можно забронирова,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.legal_entity_internal,manager_only,УНПК: ЛВШ Менделеево — АНО ДПО «УНПК МФТИ».,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.1.brand_internal,manager_only,УНПК: ЛВШ Менделеево — unpk parallel independent smena.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.1.dates,manager_only,"УНПК: ЛВШ Менделеево, даты — 18-26 июля.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.1.freshness,manager_only,УНПК: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.1.note_internal,manager_only,УНПК: ЛВШ Менделеево — В эти же даты проходит независимая смена Фотона на той же,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.2.brand_internal,manager_only,УНПК: ЛВШ Менделеево — unpk.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.2.client_safe_text,manager_only,Августовская смена УНПК 15-25 августа закрыта.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.2.dates,manager_only,"УНПК: ЛВШ Менделеево, даты — 15-25 августа.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.2.freshness,manager_only,УНПК: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.internal_only_for_names,manager_only,УНПК: ЛВШ Менделеево — да.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.1.education,manager_only,УНПК: ЛВШ Менделеево — Физфак МГУ.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.1.experience_years,manager_only,УНПК: ЛВШ Менделеево — 8+.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.1.name,manager_only,"УНПК: ЛВШ Менделеево, название — Белых Кирилл Иванович.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.1.subject,manager_only,УНПК: ЛВШ Менделеево — Информатика.,False,,True,информатика,False,,True,lvsh_mendeleevo_2026,False,False,,,информатика,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.2.education,manager_only,"УНПК: ЛВШ Менделеево — К.ф.-м.н., МИФИ красный диплом 1995.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.2.experience_years,manager_only,УНПК: ЛВШ Менделеево — 15+.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.2.name,manager_only,"УНПК: ЛВШ Менделеево, название — Вагин Константин Юрьевич.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.2.subject,manager_only,УНПК: ЛВШ Менделеево — Физика.,False,,True,физика,False,,True,lvsh_mendeleevo_2026,False,False,,,физика,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.3.education,manager_only,"УНПК: ЛВШ Менделеево — К.т.н., МГУ физфак 1981.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.3.experience_years,manager_only,УНПК: ЛВШ Менделеево — 20+.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.3.name,manager_only,"УНПК: ЛВШ Менделеево, название — Кальцын Виталий Александрович.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.3.subject,manager_only,УНПК: ЛВШ Менделеево — Физика.,False,,True,физика,False,,True,lvsh_mendeleevo_2026,False,False,,,физика,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.4.education,manager_only,УНПК: ЛВШ Менделеево — МГУ астрономическое отделение.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.4.name,manager_only,"УНПК: ЛВШ Менделеево, название — Зиманова Анна Львовна.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.4.subject,manager_only,УНПК: ЛВШ Менделеево — Физика.,False,,True,физика,False,,True,lvsh_mendeleevo_2026,False,False,,,физика,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.5.education,manager_only,"УНПК: ЛВШ Менделеево — К.п.н., доцент.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.5.name,manager_only,"УНПК: ЛВШ Менделеево, название — Мендель Александр Васильевич.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.5.subject,manager_only,УНПК: ЛВШ Менделеево — Информатика.,False,,True,информатика,False,,True,lvsh_mendeleevo_2026,False,False,,,информатика,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.6.education,manager_only,УНПК: ЛВШ Менделеево — МФТИ.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.6.experience_years,manager_only,УНПК: ЛВШ Менделеево — 12+.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.6.name,manager_only,"УНПК: ЛВШ Менделеево, название — Ибрагимов Руслан Раулевич.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.teachers.list.6.subject,manager_only,УНПК: ЛВШ Менделеево — Математика.,False,,True,математика,False,,True,lvsh_mendeleevo_2026,False,False,,,математика,,lvsh_mendeleevo_2026,True
certificates.types.for_matkap.lead_time_days,manager_only,УНПК: материнский капитал — 10.,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.legal_entity_internal,manager_only,УНПК: материнский капитал — АНО ДПО «УНПК МФТИ».,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.client_safe_summary,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: Менеджер,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.1,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: Копия па,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.2,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: Копия па,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.3,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: СНИЛС ро,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.4,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: ИНН роди,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.5,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: Копия се,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.6,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: Справка ,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
matkap.required_docs.items.7,manager_only,УНПК: для оформления материнского капитала может понадобиться документ: Договор.,False,,False,,False,,True,matkap,False,False,,,,,matkap,True
